Ocotlán	Ocotlan	Mexico	20.35116	-102.76832	83769
Nuevo México	Nuevo Mexico	Mexico	20.7565	-103.44297	28135
Nuevo Casas Grandes	Nuevo Casas Grandes	Mexico	30.41552	-107.91166	55553
Nueva Rosita	Nueva Rosita	Mexico	27.93712	-101.21746	38158
Nueva Italia de Ruiz	Nueva Italia de Ruiz	Mexico	19.02473	-102.09314	32467
Nochistlán de Mejía	Nochistlan de Mejia	Mexico	21.36355	-102.84754	16562
Navolato	Navolato	Mexico	24.7668	-107.69768	29153
Navojoa	Navojoa	Mexico	27.07057	-109.44345	113836
Nava	Nava	Mexico	28.42071	-100.76565	22192
Moroleón	Moroleon	Mexico	20.13027	-101.1908	43200
Morelia	Morelia	Mexico	19.70078	-101.18443	743275
Monterrey	Monterrey	Mexico	25.68435	-100.31721	1135512
Monclova	Monclova	Mexico	26.90687	-101.42056	215271
Mezcales	Mezcales	Mexico	20.73039	-105.283	20092
Mexicali	Mexicali	Mexico	32.62781	-115.45446	1032686
Pedro Meoqui	Pedro Meoqui	Mexico	28.26847	-105.48051	22574
Ciudad Melchor Múzquiz	Ciudad Melchor Muzquiz	Mexico	27.87933	-101.51615	35060
Medina	Medina	Mexico	21.14972	-101.6225	16166
Mazatlán	Mazatlan	Mexico	23.22163	-106.41885	381583
Matehuala	Matehuala	Mexico	23.64824	-100.64334	77328
Matamoros	Matamoros	Mexico	25.52699	-103.2285	52233
Marfil	Marfil	Mexico	20.99753	-101.2855	29375
Maravatío de Ocampo	Maravatio de Ocampo	Mexico	19.8919	-100.44192	34381
Manzanillo	Manzanillo	Mexico	19.11695	-104.34214	159853
Rodolfo Sánchez Taboada	Rodolfo Sanchez Taboada	Mexico	31.72294	-116.57196	22957
Magdalena de Kino	Magdalena de Kino	Mexico	30.62681	-110.96151	26605
Magdalena	Magdalena	Mexico	20.90686	-103.9769	16214
Madera	Madera	Mexico	29.19269	-108.14334	15447
Los Reyes de Salgado	Los Reyes de Salgado	Mexico	19.58854	-102.47333	39209
Los Mochis	Los Mochis	Mexico	25.79097	-108.99825	256613
Loreto	Loreto	Mexico	22.27194	-101.98602	24260
León de los Aldama	Leon de los Aldama	Mexico	21.12183	-101.68253	1579803
Las Pintas de Arriba	Las Pintas de Arriba	Mexico	20.57573	-103.32442	22838
La Piedad de Cabadas	La Piedad de Cabadas	Mexico	20.34107	-102.02251	83323
La Paz	La Paz	Mexico	24.14231	-110.31316	250141
La Orilla	La Orilla	Mexico	17.99583	-102.22694	20126
Lagos de Moreno	Lagos de Moreno	Mexico	21.35875	-101.93311	98206
La Cruz	La Cruz	Mexico	23.92126	-106.8925	15657
La Barca	La Barca	Mexico	20.28988	-102.54198	35219
Juventino Rosas	Juventino Rosas	Mexico	20.6435	-100.9952	42264
Ciudad Benito Juárez	Ciudad Benito Juarez	Mexico	25.6466	-100.09142	308285
Juan Aldama	Juan Aldama	Mexico	24.29072	-103.39339	15431
Jocotepec	Jocotepec	Mexico	20.28566	-103.42908	18852
Jiquilpan de Juárez	Jiquilpan de Juarez	Mexico	19.99173	-102.71843	24233
Jesús María	Jesus Maria	Mexico	21.96111	-102.34333	43012
Jerez de García Salinas	Jerez de Garcia Salinas	Mexico	22.6497	-102.98979	43064
Jaral del Progreso	Jaral del Progreso	Mexico	20.37205	-101.06419	20457
Jamay	Jamay	Mexico	20.29479	-102.7094	17204
Jalostotitlán	Jalostotitlan	Mexico	21.16813	-102.46097	24423
Xalisco	Xalisco	Mexico	21.44465	-104.8998	35702
Jacona de Plancarte	Jacona de Plancarte	Mexico	19.95625	-102.30557	53860
Ixtlán del Río	Ixtlan del Rio	Mexico	21.03514	-104.3688	23303
Ixtapa	Ixtapa	Mexico	20.71598	-105.20508	29036
Irapuato	Irapuato	Mexico	20.671	-101.35577	380941
Huetamo de Núñez	Huetamo de Nunez	Mexico	18.62602	-100.90004	21864
Huatabampo	Huatabampo	Mexico	26.82649	-109.64206	30475
Hidalgo del Parral	Hidalgo del Parral	Mexico	26.92987	-105.66618	104836
Heróica Zitácuaro	Heroica Zitacuaro	Mexico	19.43657	-100.35639	84307
Nogales	Nogales	Mexico	31.30862	-110.94217	264782
Heroica Caborca	Heroica Caborca	Mexico	30.71833	-112.15837	59922
Hermosillo	Hermosillo	Mexico	29.08874	-110.96677	812229
Heroica Guaymas	Heroica Guaymas	Mexico	27.91989	-110.89888	117253
Guasave	Guasave	Mexico	25.56792	-108.46949	71196
Guanajuato	Guanajuato	Mexico	21.01858	-101.2591	72237
Guamúchil	Guamuchil	Mexico	25.4587	-108.07732	72500
Guadalupe Victoria	Guadalupe Victoria	Mexico	24.44676	-104.12336	16506
Guadalupe	Guadalupe	Mexico	25.67663	-100.25907	673616
Guadalupe	Guadalupe	Mexico	22.74678	-102.5188	170029
Guadalajara	Guadalajara	Mexico	20.67738	-103.34749	1385629
Gómez Palacio	Gomez Palacio	Mexico	25.56871	-103.4996	257352
Vicente Guerrero	Vicente Guerrero	Mexico	23.73267	-103.98247	15982
Juan José Ríos	Juan Jose Rios	Mexico	25.75714	-108.8242	23553
Ciudad General Escobedo	Ciudad General Escobedo	Mexico	25.79663	-100.31767	454967
San Pedro Garza García	San Pedro Garza Garcia	Mexico	25.66158	-100.4034	132128
Fresnillo	Fresnillo	Mexico	23.1749	-102.86785	143281
Francisco I. Madero	Francisco I. Madero	Mexico	25.773	-103.27127	26632
Escuinapa de Hidalgo	Escuinapa de Hidalgo	Mexico	22.83474	-105.77766	30790
Ensenada	Ensenada	Mexico	31.87149	-116.60071	443807
Encarnación de Díaz	Encarnacion de Diaz	Mexico	21.52631	-102.24024	25010
Empalme	Empalme	Mexico	27.96166	-110.81411	42516
El Salto	El Salto	Mexico	23.77846	-105.36038	24241
Pueblo Nuevo	Pueblo Nuevo	Mexico	23.38359	-105.37084	19363
El Salto	El Salto	Mexico	20.51853	-103.18159	21644
El Salto	El Salto	Mexico	20.33333	-104.5	22550
San José del Quince	San Jose del Quince	Mexico	20.5417	-103.28416	17669
El Grullo	El Grullo	Mexico	19.80665	-104.21626	20924
Puebla	Puebla	Mexico	32.56645	-115.35387	15168
Esperanza	Esperanza	Mexico	27.58046	-109.93119	38969
Victoria de Durango	Victoria de Durango	Mexico	24.02032	-104.65756	518709
Culiacán	Culiacan	Mexico	24.80209	-107.39421	808416
Cuauhtémoc	Cuauhtemoc	Mexico	28.4063	-106.86667	168482
Coyula	Coyula	Mexico	20.6614	-103.22846	29674
Costa Rica	Costa Rica	Mexico	24.5907	-107.38992	24874
Cortazar	Cortazar	Mexico	20.48301	-100.96352	61658
Compostela	Compostela	Mexico	21.23733	-104.90064	17573
Comonfort	Comonfort	Mexico	20.72005	-100.7612	23683
Colima	Colima	Mexico	19.24473	-103.7127	146965
Cocula	Cocula	Mexico	20.36517	-103.82215	29267
Coalcomán de Vázquez Pallares	Coalcoman de Vazquez Pallares	Mexico	18.7775	-103.16	18156
Ciudad Obregón	Ciudad Obregon	Mexico	27.48642	-109.94079	329404
Lerdo	Lerdo	Mexico	25.53611	-103.52485	79669
Ciudad Juárez	Ciudad Juarez	Mexico	31.72024	-106.46084	1512450
José Mariano Jiménez	Jose Mariano Jimenez	Mexico	27.13076	-104.92391	34281
Ciudad Hidalgo	Ciudad Hidalgo	Mexico	19.68957	-100.55502	60542
Ciudad Guzmán	Ciudad Guzman	Mexico	19.70413	-103.46383	111975
Ciudad Delicias	Ciudad Delicias	Mexico	28.19013	-105.47012	148045
Ciudad Constitución	Ciudad Constitucion	Mexico	25.0321	-111.66256	40935
Santa Rosalía de Camargo	Santa Rosalia de Camargo	Mexico	27.67891	-105.17158	40221
Anáhuac	Anahuac	Mexico	27.24123	-100.13337	16628
Ciudad Altamirano	Ciudad Altamirano	Mexico	18.3582	-100.66965	25168
Ciudad Acuña	Ciudad Acuna	Mexico	29.32322	-100.95217	216099
Ciénega de Flores	Cienega de Flores	Mexico	25.9545	-100.16617	15162
Chihuahua	Chihuahua	Mexico	28.63528	-106.08889	925762
Chapala	Chapala	Mexico	20.29246	-103.18963	21596
Celaya	Celaya	Mexico	20.52181	-100.81399	340387
Castaños	Castanos	Mexico	26.78932	-101.43211	23649
Cananea	Cananea	Mexico	30.98352	-110.29758	31560
Calvillo	Calvillo	Mexico	21.84591	-102.71881	19742
Víctor Rosales	Victor Rosales	Mexico	22.94889	-102.70222	32721
Bucerías	Bucerias	Mexico	20.75821	-105.3362	16161
Autlán de Navarro	Autlan de Navarro	Mexico	19.77189	-104.36644	45382
Atoyac de Álvarez	Atoyac de Alvarez	Mexico	17.20667	-100.43306	21407
Atotonilco el Alto	Atotonilco el Alto	Mexico	20.55084	-102.50822	26874
Ciudad de Armería	Ciudad de Armeria	Mexico	18.9378	-103.96417	15923
Ario de Rosales	Ario de Rosales	Mexico	19.2083	-101.70904	16595
Arcelia	Arcelia	Mexico	18.31847	-100.28148	18685
Arandas	Arandas	Mexico	20.70551	-102.34514	52175
Ciudad Apodaca	Ciudad Apodaca	Mexico	25.78143	-100.18911	467157
Apatzingán	Apatzingan	Mexico	19.08864	-102.35704	102362
Apaseo el Grande	Apaseo el Grande	Mexico	20.54555	-100.68787	26121
Apaseo el Alto	Apaseo el Alto	Mexico	20.45632	-100.62125	27991
Ameca	Ameca	Mexico	20.54783	-104.0461	36156
Allende	Allende	Mexico	28.34124	-100.85111	20694
Ciudad de Allende	Ciudad de Allende	Mexico	25.28123	-100.01928	26065
Juan Aldama	Juan Aldama	Mexico	28.83778	-105.91232	18642
Ahualulco de Mercado	Ahualulco de Mercado	Mexico	20.70137	-103.97461	15512
Aguascalientes	Aguascalientes	Mexico	21.88262	-102.2843	722250
Agua Prieta	Agua Prieta	Mexico	31.3224	-109.54251	77254
Acaponeta	Acaponeta	Mexico	22.49046	-105.36074	19140
Acámbaro	Acambaro	Mexico	20.03248	-100.72434	57972
Abasolo	Abasolo	Mexico	20.45031	-101.53011	27389
Hidalgo	Hidalgo	Mexico	25.9724	-100.45221	16524
Dolores Hidalgo	Dolores Hidalgo	Mexico	21.15611	-100.9325	67101
Las Guacamayas	Las Guacamayas	Mexico	18.01913	-102.21011	37980
Ciudad Lázaro Cárdenas	Ciudad Lazaro Cardenas	Mexico	17.96256	-102.19887	196003
San José del Valle	San Jose del Valle	Mexico	20.76376	-105.22813	22541
Benito Juárez	Benito Juarez	Mexico	19.3727	-99.1564	385439
Colonia del Valle	Colonia del Valle	Mexico	19.38611	-99.16204	250000
Colonia Lindavista	Colonia Lindavista	Mexico	19.49156	-99.12475	100000
Colonia Nativitas	Colonia Nativitas	Mexico	19.38119	-99.13685	60000
Las Delicias	Las Delicias	Mexico	32.40889	-116.94361	15486
Hacienda Santa Fe	Hacienda Santa Fe	Mexico	20.51806	-103.38056	86935
Fuentes del Valle	Fuentes del Valle	Mexico	19.6325	-99.13861	74087
San Salvador Tizatlalli	San Salvador Tizatlalli	Mexico	19.26028	-99.59083	61367
Jardines de la Silla	Jardines de la Silla	Mexico	25.62944	-100.18778	53742
San Buenaventura	San Buenaventura	Mexico	19.3025	-98.86306	44761
Santa Teresa	Santa Teresa	Mexico	19.845	-99.23333	36845
San Jerónimo Cuatro Vientos	San Jeronimo Cuatro Vientos	Mexico	19.29306	-98.84167	36778
San Martín Azcatepec	San Martin Azcatepec	Mexico	19.68667	-98.97278	35390
Fraccionamiento Real Palmas	Fraccionamiento Real Palmas	Mexico	25.90417	-100.15972	34636
Pórticos de San Antonio	Porticos de San Antonio	Mexico	32.4425	-117.03417	34234
San Isidro	San Isidro	Mexico	19.33972	-98.95056	33737
Centro Familiar la Soledad	Centro Familiar la Soledad	Mexico	21.135	-101.74972	32159
San José Guadalupe Otzacatipan	San Jose Guadalupe Otzacatipan	Mexico	19.34472	-99.59194	31299
Las Pintitas	Las Pintitas	Mexico	20.56444	-103.30222	26500
Emiliano Zapata	Emiliano Zapata	Mexico	19.34361	-98.97472	25309
San Antonio Tecómitl	San Antonio Tecomitl	Mexico	19.21778	-98.98806	24397
Licenciado Benito Juárez	Licenciado Benito Juarez	Mexico	24.65667	-107.545	24185
Teotihuacán de Arista	Teotihuacan de Arista	Mexico	19.68972	-98.86083	23325
Jesús del Monte	Jesus del Monte	Mexico	19.375	-99.29444	23150
San Jorge Pueblo Nuevo	San Jorge Pueblo Nuevo	Mexico	19.25417	-99.62778	23107
Manuel Ojinaga	Manuel Ojinaga	Mexico	29.56444	-104.41639	22744
Terrazas del Valle	Terrazas del Valle	Mexico	32.4875	-116.82667	20421
La Ermita	La Ermita	Mexico	21.15194	-101.73306	19703
Lomas del Sur	Lomas del Sur	Mexico	20.4925	-103.4175	19413
Parque Industrial Ciudad Mitras	Parque Industrial Ciudad Mitras	Mexico	25.78861	-100.44778	18312
Mitras Poniente	Mitras Poniente	Mexico	25.77583	-100.42583	18246
Villa del Prado 2da Sección	Villa del Prado 2da Seccion	Mexico	32.42389	-116.97167	18226
Tres de Mayo	Tres de Mayo	Mexico	18.86861	-99.20833	17966
Don Antonio	Don Antonio	Mexico	19.87444	-98.93472	17736
Casa Blanca	Casa Blanca	Mexico	19.04222	-98.11889	17262
La Providencia Siglo XXI	La Providencia Siglo XXI	Mexico	20.06417	-98.71722	16747
Ampliación San Mateo	Ampliacion San Mateo	Mexico	19.61639	-99.14722	16250
Fraccionamiento Ciudad Olmeca	Fraccionamiento Ciudad Olmeca	Mexico	18.15056	-94.5525	16074
San Rafael Tlanalapan	San Rafael Tlanalapan	Mexico	19.29167	-98.46806	15998
Tecámac de Felipe Villanueva	Tecamac de Felipe Villanueva	Mexico	19.71306	-98.96833	15911
Venceremos	Venceremos	Mexico	20.55083	-100.39806	15538
Alborada Jaltenco	Alborada Jaltenco	Mexico	19.66194	-99.06889	15235
Crucecita	Crucecita	Mexico	15.76889	-96.135	15130
San José de los Olvera	San Jose de los Olvera	Mexico	20.55257	-100.41511	18406
Colonia del Sol	Colonia del Sol	Mexico	22.91273	-109.92655	48032
Tres Valles	Tres Valles	Mexico	18.23915	-96.13569	17299
Kuah	Kuah	Malaysia	6.32649	99.8432	30212
Jerantut	Jerantut	Malaysia	3.936	102.3626	33606
Maran	Maran	Malaysia	3.586	102.773	111056
Raub	Raub	Malaysia	3.7899	101.857	40024
Bentung	Bentung	Malaysia	3.5316	101.9038	40373
Tanjong Malim	Tanjong Malim	Malaysia	3.681	101.5198	66103
Kuala Kubu Baharu	Kuala Kubu Baharu	Malaysia	3.5638	101.6581	194387
Parit Sulung	Parit Sulung	Malaysia	1.976	102.8835	82399
Batu Pahat	Batu Pahat	Malaysia	1.8548	102.9325	156236
Parit Raja	Parit Raja	Malaysia	1.8681	103.1124	17441
Simpang Renggam	Simpang Renggam	Malaysia	1.825	103.3107	59033
Pekan Nenas	Pekan Nenas	Malaysia	1.51	103.5141	23292
Pontian Besar	Pontian Besar	Malaysia	1.5059	103.3816	40613
Kampung Pasir Gudang Baru	Kampung Pasir Gudang Baru	Malaysia	1.4726	103.878	145639
Pasir Gudang	Pasir Gudang	Malaysia	1.462	103.9053	534659
Kampung Larkin Lama	Kampung Larkin Lama	Malaysia	1.5024	103.744	500000
Kampung Sedenak	Kampung Sedenak	Malaysia	1.7114	103.5276	22535
Kota Tinggi	Kota Tinggi	Malaysia	1.7381	103.8999	52743
Taman Senai	Taman Senai	Malaysia	1.6006	103.6419	73176
Kulai	Kulai	Malaysia	1.6561	103.6032	63762
Skudai	Skudai	Malaysia	1.53741	103.65779	159733
Kempas	Kempas	Malaysia	1.5489	103.6965	62011
Pelentong	Pelentong	Malaysia	1.5243	103.824	583640
Masai	Masai	Malaysia	1.4907	103.8788	141730
Johor Bahru	Johor Bahru	Malaysia	1.4655	103.7578	858118
Gelang Patah	Gelang Patah	Malaysia	1.4484	103.5873	64375
Pengerang	Pengerang	Malaysia	1.3651	104.1118	15494
Kluang	Kluang	Malaysia	2.03046	103.31689	323762
Yong Peng	Yong Peng	Malaysia	2.0136	103.0659	27138
Mersing	Mersing	Malaysia	2.4312	103.8405	22007
Segamat	Segamat	Malaysia	2.5148	102.8158	69816
Tangkak	Tangkak	Malaysia	2.2673	102.5453	35109
Gerisek	Gerisek	Malaysia	2.2097	102.7095	33217
Pagoh	Pagoh	Malaysia	2.1495	102.7704	95202
Muar	Muar	Malaysia	2.0442	102.5689	314776
Bakri	Bakri	Malaysia	2.0441	102.6527	30280
Labis	Labis	Malaysia	2.385	103.021	21906
Kuala Selangor	Kuala Selangor	Malaysia	3.35	101.25	55887
Batang Berjuntai	Batang Berjuntai	Malaysia	3.38333	101.41667	20001
Batu Arang	Batu Arang	Malaysia	3.31667	101.46667	22579
Kapar	Kapar	Malaysia	3.13333	101.38333	269627
Shah Alam	Shah Alam	Malaysia	3.08507	101.53281	740750
Klang	Klang	Malaysia	3.03667	101.44333	240016
Cangkat Jong	Cangkat Jong	Malaysia	3.9851	101.1237	25618
Sungkai	Sungkai	Malaysia	4	101.31667	32700
Cukai	Cukai	Malaysia	4.25	103.41667	82425
Kuala Lipis	Kuala Lipis	Malaysia	4.1842	102.0468	15448
Val Dor	Val Dor	Malaysia	5.25198	100.49046	88600
Papar	Papar	Malaysia	5.73333	115.93333	19278
Kuala Penyu	Kuala Penyu	Malaysia	5.5714	115.5984	24200
Kota Kinabalu	Kota Kinabalu	Malaysia	5.9749	116.0724	500421
Donggongon	Donggongon	Malaysia	5.90702	116.10146	78086
Putatan	Putatan	Malaysia	5.9258	116.06094	78340
Kinarut	Kinarut	Malaysia	5.8231	116.0466	15716
Tambunan	Tambunan	Malaysia	5.71667	116.4	29294
Ranau	Ranau	Malaysia	5.9538	116.6641	19294
Semporna	Semporna	Malaysia	4.48178	118.61119	62641
Labuan	Labuan	Malaysia	5.28028	115.2475	95120
Sipitang	Sipitang	Malaysia	5.07903	115.54964	39300
Beaufort	Beaufort	Malaysia	5.3473	115.7455	15855
Lahad Datu	Lahad Datu	Malaysia	5.02298	118.32897	105622
Sandakan	Sandakan	Malaysia	5.8402	118.1179	439050
Keningau	Keningau	Malaysia	5.3378	116.1602	77650
Bandar Nabawan	Bandar Nabawan	Malaysia	5.0393	116.4274	31807
Tawau	Tawau	Malaysia	4.24482	117.89115	372615
Dungun	Dungun	Malaysia	4.775	103.4162	34767
Paka	Paka	Malaysia	4.6374	103.4368	21044
Kertih	Kertih	Malaysia	4.5141	103.4483	24401
Gerik	Gerik	Malaysia	5.41667	101.13333	30868
Lunas	Lunas	Malaysia	5.43058	100.53012	18236
Kulim	Kulim	Malaysia	5.36499	100.56177	170889
Selama	Selama	Malaysia	5.2236	100.69262	34800
Bandar Baharu	Bandar Baharu	Malaysia	5.13428	100.49549	44412
Bagan Serai	Bagan Serai	Malaysia	5.0108	100.54101	20476
Padang Serai	Padang Serai	Malaysia	5.51307	100.55356	50757
Bedong	Bedong	Malaysia	5.72743	100.50876	47585
Kampung Kupang	Kampung Kupang	Malaysia	5.63638	100.84517	18844
Pulai	Pulai	Malaysia	5.65489	100.89541	19093
Kampung Jeli	Kampung Jeli	Malaysia	5.7	101.83333	17734
Siburan	Siburan	Malaysia	1.36667	110.4	27286
Tebedu	Tebedu	Malaysia	1.02656	110.36331	25232
Bau	Bau	Malaysia	1.41667	110.15	52643
Simpang Empat	Simpang Empat	Malaysia	4.95	100.63333	58004
Kamunting	Kamunting	Malaysia	4.88333	100.73333	36243
Batu Kurau	Batu Kurau	Malaysia	4.96667	100.8	22307
Taiping	Taiping	Malaysia	4.85	100.73333	217647
Padang Rengas	Padang Rengas	Malaysia	4.76667	100.85	38294
Kuala Kangsar	Kuala Kangsar	Malaysia	4.76667	100.93333	39331
Chemor	Chemor	Malaysia	4.7211	101.1189	30461
Ipoh	Ipoh	Malaysia	4.5841	101.0829	759952
Lahat	Lahat	Malaysia	4.5388	101.0365	30694
Gua Musang	Gua Musang	Malaysia	4.88441	101.96857	19731
Kuala Terengganu	Kuala Terengganu	Malaysia	5.3302	103.1408	426500
Marang	Marang	Malaysia	5.2056	103.2059	21410
Kampung Teluk Kemang	Kampung Teluk Kemang	Malaysia	2.46146	101.85951	16672
Tampin	Tampin	Malaysia	2.4701	102.2302	28238
Alor Gajah	Alor Gajah	Malaysia	2.3804	102.2089	20163
Durian Tunggal	Durian Tunggal	Malaysia	2.3125	102.2805	42185
Kampung Ayer Keroh	Kampung Ayer Keroh	Malaysia	2.2654	102.2801	37716
Sungai Udang	Sungai Udang	Malaysia	2.269	102.1427	26044
Malacca	Malacca	Malaysia	2.196	102.2405	579000
Merlimau	Merlimau	Malaysia	2.1449	102.4251	18632
Teluk Panglima Garang	Teluk Panglima Garang	Malaysia	2.90796	101.46877	49155
Pelabuhan Klang	Pelabuhan Klang	Malaysia	2.99959	101.39287	20000
Banting	Banting	Malaysia	2.8136	101.50185	48240
Jenjarum	Jenjarum	Malaysia	2.8724	101.49484	24857
Bangi	Bangi	Malaysia	2.9	101.78333	45042
Semenyih	Semenyih	Malaysia	2.9516	101.843	92491
Seremban	Seremban	Malaysia	2.7297	101.9381	372917
Port Dickson	Port Dickson	Malaysia	2.52462	101.79651	119300
Sepang	Sepang	Malaysia	2.6931	101.7498	212050
Taman Senawang Indah	Taman Senawang Indah	Malaysia	2.691	101.989	64497
Bahau	Bahau	Malaysia	2.8079	102.4049	31273
Kuala Pilah	Kuala Pilah	Malaysia	2.7389	102.2487	19510
Rembau	Rembau	Malaysia	2.5897	102.0913	29595
Batu Anam	Batu Anam	Malaysia	2.5825	102.711	21923
Rompin	Rompin	Malaysia	2.7083	102.5047	41931
Gemas	Gemas	Malaysia	2.5832	102.6117	29777
Pekan	Pekan	Malaysia	3.4836	103.3996	31826
Mentakab	Mentakab	Malaysia	3.4854	102.3484	42171
Temerluh	Temerluh	Malaysia	3.4506	102.4176	59916
Kampung Teluk Air Tawar	Kampung Teluk Air Tawar	Malaysia	5.48333	100.38333	19371
Batu Feringgi	Batu Feringgi	Malaysia	5.4709	100.24529	20000
Butterworth	Butterworth	Malaysia	5.3991	100.36382	107591
Perai	Perai	Malaysia	5.38333	100.38333	65301
Bukit Mertajam	Bukit Mertajam	Malaysia	5.36301	100.4667	212329
Nibong Tebal	Nibong Tebal	Malaysia	5.16586	100.47793	40072
Parit Buntar	Parit Buntar	Malaysia	5.12671	100.49316	27313
Kuala Kurau	Kuala Kurau	Malaysia	5.01821	100.42824	31065
Tasek Glugor	Tasek Glugor	Malaysia	5.48032	100.49849	135786
Balik Pulau	Balik Pulau	Malaysia	5.34916	100.23938	23559
Bayan Lepas	Bayan Lepas	Malaysia	5.29992	100.26052	130455
George Town	George Town	Malaysia	5.41123	100.33543	158336
Hulu Yam Lama	Hulu Yam Lama	Malaysia	3.4537	101.6413	20334
Serendah	Serendah	Malaysia	3.3646	101.6041	71202
Rawang	Rawang	Malaysia	3.3213	101.5767	199095
Sungai Buloh	Sungai Buloh	Malaysia	3.21	101.561	222858
Petaling Jaya	Petaling Jaya	Malaysia	3.10726	101.60671	807879
Kuala Lumpur	Kuala Lumpur	Malaysia	3.1412	101.68653	1453975
Setapak	Setapak	Malaysia	3.207	101.727	353268
Batu Caves	Batu Caves	Malaysia	3.238	101.682	254083
Ampang	Ampang	Malaysia	3.15	101.76667	126285
Hulu Langat	Hulu Langat	Malaysia	3.1137	101.8142	55251
Hutan Melintang	Hutan Melintang	Malaysia	3.8766	100.9328	28357
Sungai Besar	Sungai Besar	Malaysia	3.6746	100.9867	26939
Kuantan	Kuantan	Malaysia	3.8077	103.326	548014
Sungai Siput	Sungai Siput	Malaysia	4.3945	101.1947	49000
Batu Gajah	Batu Gajah	Malaysia	4.46916	101.04107	46183
Kampar	Kampar	Malaysia	4.3	101.15	19056
Tapah Road	Tapah Road	Malaysia	4.16667	101.2	27863
Bidur	Bidur	Malaysia	4.11667	101.28333	30016
Mukah	Mukah	Malaysia	2.89435	112.09145	33478
Tatau	Tatau	Malaysia	2.88333	112.85	31920
Parit	Parit	Malaysia	4.48333	100.91667	60988
Lumut	Lumut	Malaysia	4.2323	100.6298	39595
Sitiawan	Sitiawan	Malaysia	4.2168	100.6996	156234
Teluk Intan	Teluk Intan	Malaysia	4.02219	101.02083	232800
Gurun	Gurun	Malaysia	5.81717	100.47381	15964
Yan Besar	Yan Besar	Malaysia	5.7989	100.37264	67653
Sungai Petani	Sungai Petani	Malaysia	5.647	100.48772	544851
Kepala Batas	Kepala Batas	Malaysia	5.51707	100.4265	17131
Pasir Puteh	Pasir Puteh	Malaysia	5.83333	102.4	137400
Tanah Merah	Tanah Merah	Malaysia	5.8	102.15	29116
Kuala Krai	Kuala Krai	Malaysia	5.5313	102.19925	105007
Kuching	Kuching	Malaysia	1.55	110.33333	402738
Simunjan	Simunjan	Malaysia	1.38333	110.75	23011
Sri Aman	Sri Aman	Malaysia	1.24722	111.45278	47313
Sarikei	Sarikei	Malaysia	2.11667	111.51667	44039
Maradong	Maradong	Malaysia	2.08333	111.61667	20299
Julau	Julau	Malaysia	2.01667	111.91667	15333
Sibu	Sibu	Malaysia	2.3	111.81667	198239
Pakan	Pakan	Malaysia	1.88333	111.68333	15462
Kangar	Kangar	Malaysia	6.4414	100.19862	63869
Changloon	Changloon	Malaysia	6.43422	100.43133	18872
Jitra	Jitra	Malaysia	6.26812	100.42167	63489
Kuala Kedah	Kuala Kedah	Malaysia	6.1	100.3	19231
Alor Setar	Alor Setar	Malaysia	6.12104	100.36014	417800
Tokai	Tokai	Malaysia	6.02867	100.40691	30000
Pokok Sena	Pokok Sena	Malaysia	6.17055	100.51885	19677
Wakaf Baharu	Wakaf Baharu	Malaysia	6.11667	102.2	17033
Pasir Mas	Pasir Mas	Malaysia	6.04934	102.13987	230424
Kota Bharu	Kota Bharu	Malaysia	6.12361	102.24333	568900
Kudat	Kudat	Malaysia	6.88732	116.82364	32393
Saratok	Saratok	Malaysia	1.73333	111.33333	19009
Daro	Daro	Malaysia	2.51688	111.43002	19477
Engkilili	Engkilili	Malaysia	1.13864	111.66665	15031
Betong	Betong	Malaysia	1.4	111.51667	36303
Dalat	Dalat	Malaysia	2.66667	112.08333	21147
Kanowit	Kanowit	Malaysia	2.1	112.15	24700
Lundu	Lundu	Malaysia	1.67439	109.85171	26372
Kapit	Kapit	Malaysia	1.99546	112.93254	33014
Niah	Niah	Malaysia	3.86203	113.71521	48875
Belaga	Belaga	Malaysia	2.7	113.78333	22502
Bintulu	Bintulu	Malaysia	3.16667	113.03333	151617
Sebauh	Sebauh	Malaysia	3.11667	113.26667	29606
Lawas	Lawas	Malaysia	4.8604	115.409	26002
Limbang	Limbang	Malaysia	4.75477	115.01011	38093
Marudi	Marudi	Malaysia	4.18333	114.31667	90100
Beluru	Beluru	Malaysia	3.98333	114.1	28695
Miri	Miri	Malaysia	4.39928	113.99163	300543
Ulu Tiram	Ulu Tiram	Malaysia	1.6	103.81667	75350
Ulu Kelang	Ulu Kelang	Malaysia	3.18	101.773	28222
Tanjung Sepat	Tanjung Sepat	Malaysia	2.6579	101.5629	22340
Sungai Lalang	Sungai Lalang	Malaysia	5.6998	100.51449	34947
Sungai Dua	Sungai Dua	Malaysia	5.44266	100.42972	28100
Seri Kembangan	Seri Kembangan	Malaysia	3.03333	101.71667	130252
Serian	Serian	Malaysia	1.16667	110.56667	58059
Seputeh	Seputeh	Malaysia	3.11667	101.68333	18605
Sentul	Sentul	Malaysia	3.18333	101.68333	100000
Relau	Relau	Malaysia	5.33096	100.28296	18755
Puchong	Puchong	Malaysia	3	101.61667	375181
Permatang Kuching	Permatang Kuching	Malaysia	5.46339	100.38144	27191
Peringat	Peringat	Malaysia	6.03333	102.28333	23288
Ladang Seri Kundang	Ladang Seri Kundang	Malaysia	3.2856	101.519	23307
Pantai Remis	Pantai Remis	Malaysia	4.4557	100.6288	16317
